,validate_dataset_name,sample_network_path,n_units,n_trained_parameters,mean_performance,ci_upper_performance,ci_lower_performance,max_performance
0,B_PC1by75_NMB400_N1000_20-11-28,trained_models/raw_training_outputs/complexity/grid_nunit_last_grureservoir_b_2020-12-12/0_0_2021-11-10_18-38-33/trained_model.pt,474,475.0,96.12252431914018,96.71068708797391,95.53436155030646,97.26458247034871
