,group_id,n_networks,network_id,network_path,progress_path,date,config/seed,config/train_dataset_name,config/validate_dataset_name,config/optimizer.name,config/optimizer.lr,config/shuffle_minibatches,config/model_class,config/estimate_type
0,leakytransition_b_20_20-09-03,20,be46b_00000,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00000.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00000.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
1,leakytransition_b_20_20-09-03,20,be46b_00001,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00001.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00001.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
2,leakytransition_b_20_20-09-03,20,be46b_00002,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00002.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00002.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
3,leakytransition_b_20_20-09-03,20,be46b_00003,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00003.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00003.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
4,leakytransition_b_20_20-09-03,20,be46b_00004,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00004.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00004.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
5,leakytransition_b_20_20-09-03,20,be46b_00005,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00005.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00005.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
6,leakytransition_b_20_20-09-03,20,be46b_00006,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00006.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00006.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
7,leakytransition_b_20_20-09-03,20,be46b_00007,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00007.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00007.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
8,leakytransition_b_20_20-09-03,20,be46b_00008,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00008.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00008.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
9,leakytransition_b_20_20-09-03,20,be46b_00009,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/network_be46b_00009.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_b_20_20-09-03/progress_be46b_00009.csv,2021-11-10_23-30-36,39,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,transition
