,group_id,n_networks,network_id,network_path,progress_path,date,config/seed,config/train_dataset_name,config/validate_dataset_name,config/optimizer.name,config/optimizer.lr,config/unit_type,config/n_units,config/shuffle_minibatches
10,gru11_mi_2020-12-11,20,b2b0f_00010,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00010.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00010.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
11,gru11_mi_2020-12-11,20,b2b0f_00011,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00011.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00011.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
12,gru11_mi_2020-12-11,20,b2b0f_00012,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00012.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00012.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
13,gru11_mi_2020-12-11,20,b2b0f_00013,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00013.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00013.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
14,gru11_mi_2020-12-11,20,b2b0f_00014,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00014.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00014.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
15,gru11_mi_2020-12-11,20,b2b0f_00015,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00015.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00015.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
16,gru11_mi_2020-12-11,20,b2b0f_00016,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00016.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00016.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
17,gru11_mi_2020-12-11,20,b2b0f_00017,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00017.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00017.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
18,gru11_mi_2020-12-11,20,b2b0f_00018,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00018.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00018.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
19,gru11_mi_2020-12-11,20,b2b0f_00019,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/network_b2b0f_00019.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/gru11_mi_2020-12-11/progress_b2b0f_00019.csv,2021-11-10_23-23-26,1,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,Adam,0.0438631026541565,GRU,11,True
