,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
134,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00011_decoder.pkl,0.19925011503694867,0.45107386965310575
135,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00011_decoder.pkl,0.4316458026869,0.6579249094258518
136,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00011_decoder.pkl,0.9444652440282563,0.9718479089693619
137,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00011_decoder.pkl,0.3085641971134413,0.5646189282737515
138,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00011_decoder.pkl,0.619774342181094,0.7877522436934064
139,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00011_decoder.pkl,0.9496821341700277,0.9745213709047607
140,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00011_decoder.pkl,0.5545970497296786,0.7471906939980598
141,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,output,io_confidence,io_confidence_output_fed97_00011_decoder.pkl,-0.005243805037053129,-0.01805165238346963
142,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,output,io_evidence,io_evidence_output_fed97_00011_decoder.pkl,0.916035965115961,0.9571590986221643
143,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00011,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00011_decoder.pkl,-0.0016916202756618315,-0.01446063271058811
144,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00012_decoder.pkl,0.26433783668182265,0.5146548543197718
145,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00012_decoder.pkl,0.9489599439344937,0.9741557495568981
146,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00012_decoder.pkl,0.0971326040841819,0.3119258485722977
147,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00012_decoder.pkl,0.3947284597119457,0.6282990085536759
148,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00012_decoder.pkl,0.9485957080772363,0.97396685248061
149,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00012_decoder.pkl,0.2912384813212323,0.5414278694366119
150,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00012_decoder.pkl,0.5824260865399006,0.7635689527766568
151,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00012_decoder.pkl,0.9536384437665283,0.9765561674312123
152,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00012_decoder.pkl,0.5257080248351949,0.7268139381856844
153,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,output,io_confidence,io_confidence_output_fed97_00012_decoder.pkl,-0.004868337628679553,0.024632877587277002
154,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,output,io_evidence,io_evidence_output_fed97_00012_decoder.pkl,0.9181564328149341,0.9582318128929116
155,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00012,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00012_decoder.pkl,-0.0014938967559856575,0.01911785242478089
156,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00013_decoder.pkl,0.3136188008138513,0.560980396730729
157,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00013_decoder.pkl,0.9463530530148376,0.9728505277754973
158,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00013_decoder.pkl,0.14781179760546737,0.3856096464757868
159,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00013_decoder.pkl,0.4103505465159317,0.6417413301899905
160,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00013_decoder.pkl,0.9469997039899638,0.9731977231771438
161,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00013_decoder.pkl,0.3145645691513622,0.5635481196866015
162,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00013_decoder.pkl,0.6122656920137051,0.7835189316848131
163,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00013_decoder.pkl,0.9473490007930133,0.9733665017823117
164,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00013_decoder.pkl,0.5547481934900345,0.7468730080203192
165,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,output,io_confidence,io_confidence_output_fed97_00013_decoder.pkl,-0.00531070652045651,-0.013692000987304456
166,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,output,io_evidence,io_evidence_output_fed97_00013_decoder.pkl,0.9190393859814462,0.9587028129672234
167,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00013,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00013_decoder.pkl,-0.0017206449412940916,-0.012698197196989277
168,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00014_decoder.pkl,0.393527007647277,0.6283440370317788
169,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00014_decoder.pkl,0.9458903013937437,0.9725896088634938
170,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00014_decoder.pkl,0.26483598877306724,0.515332283165391
171,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00014_decoder.pkl,0.4655477553346675,0.6876160890273024
172,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00014_decoder.pkl,0.9456734376019643,0.9724711108921734
173,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00014_decoder.pkl,0.3864911502836583,0.627384412359576
174,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00014_decoder.pkl,0.5484748471656429,0.7417984163394867
175,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00014_decoder.pkl,0.9514266887250404,0.9754566681789845
176,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00014_decoder.pkl,0.5041540786291112,0.7118591416284831
177,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,output,io_confidence,io_confidence_output_fed97_00014_decoder.pkl,-0.005377508507058648,-0.008079808891861395
178,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,output,io_evidence,io_evidence_output_fed97_00014_decoder.pkl,0.913417119586638,0.9557967726380312
179,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00014,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00014_decoder.pkl,-0.0016696863640792703,-0.012753926714578544
180,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00015_decoder.pkl,0.2734100938280972,0.5229349551636935
181,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00015_decoder.pkl,0.9422342174864899,0.9706919211988918
182,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00015_decoder.pkl,0.09037386092047006,0.3014629119945323
183,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00015_decoder.pkl,0.45346851342969885,0.6737164239273871
184,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00015_decoder.pkl,0.9436286774518713,0.9714064106191881
185,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00015_decoder.pkl,0.37285778051127894,0.6118129084101512
186,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00015_decoder.pkl,0.527740327319575,0.7269273534845035
187,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00015_decoder.pkl,0.9448214278347726,0.9720309855389722
188,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00015_decoder.pkl,0.46457974506794464,0.683752953246284
189,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,output,io_confidence,io_confidence_output_fed97_00015_decoder.pkl,-0.005379285209326401,-0.010682543995828778
190,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,output,io_evidence,io_evidence_output_fed97_00015_decoder.pkl,0.90748308531012,0.9526468413621738
191,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00015,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00015_decoder.pkl,-0.0017793789500362145,-0.006953222565674821
192,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00016_decoder.pkl,0.31587852513857295,0.5671994048365365
193,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00016_decoder.pkl,0.9422290786875658,0.9706928500932819
194,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00016_decoder.pkl,0.20639592134052132,0.4702024011912664
195,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00016_decoder.pkl,0.4171597381398209,0.6486072247246066
196,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00016_decoder.pkl,0.9429888155509213,0.9710800084152195
197,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00016_decoder.pkl,0.3773465706709195,0.6187442408560514
198,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00016_decoder.pkl,0.5633669915472344,0.7508840039103957
199,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00016_decoder.pkl,0.9441989687875185,0.9716999058024509
200,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00016_decoder.pkl,0.5244010118627132,0.7242241173425524
201,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,output,io_confidence,io_confidence_output_fed97_00016_decoder.pkl,-0.00507760547660574,0.024138265243048473
202,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,output,io_evidence,io_evidence_output_fed97_00016_decoder.pkl,0.9128581617515804,0.9554933723622688
203,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00016,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00016_decoder.pkl,-0.0017133585562001397,-0.016505922719425428
204,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00017_decoder.pkl,0.39847719374755897,0.631535835930427
205,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00017_decoder.pkl,0.9416398389471186,0.9703868331848405
206,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00017_decoder.pkl,0.24137793945795571,0.4921585090113814
207,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00017_decoder.pkl,0.4939595056197872,0.7033535306323926
208,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00017_decoder.pkl,0.9424754030282012,0.9708183479686257
209,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00017_decoder.pkl,0.39164667621407623,0.6282778182134866
210,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00017_decoder.pkl,0.5652510923445602,0.7519255399456558
211,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00017_decoder.pkl,0.9453980208445779,0.9723213148764999
212,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00017_decoder.pkl,0.523547062113874,0.7237438881603725
213,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,output,io_confidence,io_confidence_output_fed97_00017_decoder.pkl,-0.004634404327482411,0.032405439915645685
214,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,output,io_evidence,io_evidence_output_fed97_00017_decoder.pkl,0.9130030439285003,0.955551458726992
215,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00017,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00017_decoder.pkl,-0.001501784783298321,0.022434729688975703
216,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00018_decoder.pkl,0.32919773370514016,0.5745763925618732
217,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00018_decoder.pkl,0.9405088182744958,0.9698649695819125
218,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00018_decoder.pkl,0.16270461769283762,0.4051193955554621
219,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00018_decoder.pkl,0.39236697958529765,0.626603650106895
220,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00018_decoder.pkl,0.940894629902371,0.9700356027140588
221,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00018_decoder.pkl,0.325475115016315,0.5715953942331776
222,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00018_decoder.pkl,0.5598303719701332,0.7492967282108022
223,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00018_decoder.pkl,0.9439440715684622,0.9716369884435863
224,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00018_decoder.pkl,0.5033438049106147,0.7108487303309483
225,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,output,io_confidence,io_confidence_output_fed97_00018_decoder.pkl,-0.005377753209513614,-0.009963675557525177
226,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,output,io_evidence,io_evidence_output_fed97_00018_decoder.pkl,0.9147621037988618,0.9564994797165709
227,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00018,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00018_decoder.pkl,-0.0016900650777633697,-0.014143702035320357
228,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_state,io_confidence,io_confidence_hidden_state_fed97_00019_decoder.pkl,0.43081946404530946,0.6570692903300264
229,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_state,io_evidence,io_evidence_hidden_state_fed97_00019_decoder.pkl,0.9383888210467822,0.9687203602267763
230,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_fed97_00019_decoder.pkl,0.2985925010839814,0.5502864738613749
231,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_fed97_00019_decoder.pkl,0.45047516314388325,0.6716046481174003
232,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_fed97_00019_decoder.pkl,0.9396722281369158,0.9693776427800624
233,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_fed97_00019_decoder.pkl,0.38944854097009607,0.6271771885017952
234,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_all,io_confidence,io_confidence_hidden_all_fed97_00019_decoder.pkl,0.5423191789794852,0.7371416415084288
235,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_all,io_evidence,io_evidence_hidden_all_fed97_00019_decoder.pkl,0.9467884639221097,0.9730334426781697
236,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_fed97_00019_decoder.pkl,0.4980696560278203,0.7059465266546994
237,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,output,io_confidence,io_confidence_output_fed97_00019_decoder.pkl,-0.00455306888655338,0.03255681546720994
238,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,output,io_evidence,io_evidence_output_fed97_00019_decoder.pkl,0.9095890040512807,0.9537667285854916
239,B_PC1by75_N1000_06-03-20,grudiag11_b_2020-12-11,fed97_00019,output,io_lr_tplus1,io_lr_tplus1_output_fed97_00019_decoder.pkl,-0.0014522847338276357,0.022074435875068608
