,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
30,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00002_decoder.pkl,0.47326798974218764,0.6887665768673673
31,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00002_decoder.pkl,0.9421271506258544,0.9707113191532584
32,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00002_decoder.pkl,0.47605592005818453,0.6933880191237364
33,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,output,io_confidence,io_confidence_output_563e6_00002_decoder.pkl,-0.004672912770538495,0.023603476793338775
34,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,output,io_evidence,io_evidence_output_563e6_00002_decoder.pkl,0.8730661451393887,0.9343864981934485
35,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00002,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00002_decoder.pkl,-0.0015385925184243643,0.012191661029212398
36,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00003_decoder.pkl,0.40227490117219056,0.6354049177305696
37,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00003_decoder.pkl,0.8763937722220366,0.9362003877306844
38,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00003_decoder.pkl,0.26965931038605406,0.5212336118255402
39,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00003_decoder.pkl,0.46249614690473495,0.6813484019291862
40,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00003_decoder.pkl,0.9002228411527424,0.9488486489186636
41,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00003_decoder.pkl,0.3571619926458304,0.5979708324406807
42,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00003_decoder.pkl,0.5321799852569172,0.7307942510394672
43,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00003_decoder.pkl,0.9129758586403978,0.9556630120621652
44,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00003_decoder.pkl,0.4742511269914148,0.6895894914846189
45,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,output,io_confidence,io_confidence_output_563e6_00003_decoder.pkl,-0.0038024259631934676,0.03820936850520804
46,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,output,io_evidence,io_evidence_output_563e6_00003_decoder.pkl,0.8443606471138798,0.9189178061769143
47,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00003,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00003_decoder.pkl,-0.0018061529704447299,0.006429351323715229
48,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00004_decoder.pkl,0.39403449178714933,0.6311926291482515
49,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00004_decoder.pkl,0.9004448467925743,0.9489269783365587
50,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00004_decoder.pkl,0.27554443916553184,0.5268373118683142
51,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00004_decoder.pkl,0.4182498271377837,0.6510746960455648
52,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00004_decoder.pkl,0.9045116299999129,0.9511332928872211
53,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00004_decoder.pkl,0.36582533070835543,0.607124117774532
54,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00004_decoder.pkl,0.4831624530554923,0.6974193573699778
55,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00004_decoder.pkl,0.9150448790329782,0.9565993809058573
