,group_id,predictor,outcome,r2_mean,r2_mean_ci_lower,r2_mean_ci_upper,r2_max,r2_median,r2_median_network_id,r2_median_ci_lower,r2_median_ci_upper,r_mean,r_mean_ci_lower,r_mean_ci_upper,r_max,r_median,r_median_ci_lower,r_median_ci_upper
0,elman11_b_2020-12-11,hidden_state,io_confidence,0.4072435838710959,0.3880373961593244,0.42644977158286734,0.4951014944358427,0.4011149256801762,1ad6e_00003,0.3750045817227749,0.4276796303813525,0.6394460451860547,0.6247119011378318,0.6541801892342777,0.7055222510185735,0.6353776992315913,0.6155905295428253,0.6560697974727364
1,elman11_b_2020-12-11,hidden_state,io_evidence,0.9247518659637095,0.9199633190405139,0.9295404128869051,0.9410122649128304,0.9262509393856146,1ad6e_00016,0.9179202323187328,0.93185364111742,0.9617815220724222,0.9592841925343205,0.9642788516105238,0.9701220572361126,0.9625836283816619,0.9581733082070504,0.9654654970976267
2,elman11_b_2020-12-11,hidden_state,io_lr_tplus1,0.25688082974312076,0.2301240852299286,0.2836375742563129,0.4021853661479807,0.2467769913891697,1ad6e_00002,0.2216251552575081,0.2835068923225822,0.5053752816592213,0.47977345097974605,0.5309771123386965,0.6350341114240865,0.49824979756772736,0.4715797190699863,0.5331623857676494
3,elman11_b_2020-12-11,output,io_confidence,-0.00512156146828706,-0.005280213550326257,-0.004962909386247863,-0.004476208756821,-0.0051996221449095,1ad6e_00007,-0.005296335803909,-0.0048261125689146,0.01259156942449358,0.005032488291618197,0.020150650557368963,0.0347005967057152,0.013093193606035801,0.0011379802115199,0.0270946579319994
4,elman11_b_2020-12-11,output,io_evidence,0.8970701436641484,0.8894495236482807,0.9046907636800161,0.9167498739907796,0.9007792748502783,1ad6e_00016,0.8959525862709744,0.9074788373998848,0.9472296063964502,0.9431894223770759,0.9512697904158244,0.9575603671551938,0.9492699947167589,0.9465749882530078,0.9527329880436916
5,elman11_b_2020-12-11,output,io_lr_tplus1,-0.001763981601733015,-0.001822647222722181,-0.001705315980743849,-0.0015767419739625,-0.00174645932871145,1ad6e_00015,-0.0018413961534768,-0.0016744431442745,-0.0030740276888818648,-0.008230170594310231,0.002082115216546502,0.0186922326582177,-0.00556137435355045,-0.0103002441343696,0.0017847654229528
