,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
41,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00006,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00006_decoder.pkl,-0.001825891061779883,-0.018605420851886656
42,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00007_decoder.pkl,0.3633510303745018,0.6049850809314741
43,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00007_decoder.pkl,0.9061286647877593,0.9519491563145885
44,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00007_decoder.pkl,0.22794385609757872,0.47866032730889974
45,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,output,io_confidence,io_confidence_output_1ad6e_00007_decoder.pkl,-0.005175023693398728,0.00688008240898614
46,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,output,io_evidence,io_evidence_output_1ad6e_00007_decoder.pkl,0.8761033541931964,0.9360435462332279
47,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00007,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00007_decoder.pkl,-0.0016627465444074563,0.0017847654229528917
48,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00008_decoder.pkl,0.37479759169560345,0.6140754430627744
49,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00008_decoder.pkl,0.9119226076469658,0.9551858250618085
50,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00008_decoder.pkl,0.20041435067389624,0.44883462685894854
51,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,output,io_confidence,io_confidence_output_1ad6e_00008_decoder.pkl,-0.0053795061771961805,-0.014107538886221014
52,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,output,io_evidence,io_evidence_output_1ad6e_00008_decoder.pkl,0.8706108178775063,0.9332745510290834
53,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00008,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00008_decoder.pkl,-0.0015767419739625144,0.01869223265821777
54,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00009_decoder.pkl,0.37467533358661476,0.6155905295428253
55,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00009_decoder.pkl,0.9048186511972953,0.9512440715475997
56,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00009_decoder.pkl,0.1824450476452567,0.42955001323219405
57,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,output,io_confidence,io_confidence_output_1ad6e_00009_decoder.pkl,-0.0047115873134362385,0.027094657931999402
58,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,output,io_evidence,io_evidence_output_1ad6e_00009_decoder.pkl,0.8570347702565818,0.9258045025657099
59,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00009,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00009_decoder.pkl,-0.001754468745012172,-0.00031281040955856334
60,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00010_decoder.pkl,0.37500458172277495,0.6141899832915034
61,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00010_decoder.pkl,0.9318536411174201,0.9654654970976267
62,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00010_decoder.pkl,0.22162515525750814,0.4715797190699863
63,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,output,io_confidence,io_confidence_output_1ad6e_00010_decoder.pkl,-0.005145861430845722,0.02232925984137825
64,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,output,io_evidence,io_evidence_output_1ad6e_00010_decoder.pkl,0.9074788373998848,0.9527329880436917
65,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00010,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00010_decoder.pkl,-0.001841396153476893,-0.010856752569593456
66,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00011_decoder.pkl,0.38699158649103294,0.6254099689659256
67,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00011_decoder.pkl,0.9360615317936937,0.9676843985029555
68,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00011_decoder.pkl,0.27495064393508073,0.5301354721988172
69,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,output,io_confidence,io_confidence_output_1ad6e_00011_decoder.pkl,-0.005040553584518825,0.021022954722753256
