,group_id,n_networks,network_id,network_path,progress_path,date,config/seed,config/train_dataset_name,config/validate_dataset_name,config/optimizer.name,config/optimizer.lr,config/unit_type,config/n_units,config/shuffle_minibatches
10,grureservoir11_b_2020-12-11,20,563e6_00010,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00010.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00010.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
11,grureservoir11_b_2020-12-11,20,563e6_00011,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00011.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00011.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
12,grureservoir11_b_2020-12-11,20,563e6_00012,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00012.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00012.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
13,grureservoir11_b_2020-12-11,20,563e6_00013,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00013.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00013.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
14,grureservoir11_b_2020-12-11,20,563e6_00014,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00014.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00014.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
15,grureservoir11_b_2020-12-11,20,563e6_00015,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00015.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00015.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
16,grureservoir11_b_2020-12-11,20,563e6_00016,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00016.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00016.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
17,grureservoir11_b_2020-12-11,20,563e6_00017,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00017.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00017.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
18,grureservoir11_b_2020-12-11,20,563e6_00018,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00018.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00018.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
19,grureservoir11_b_2020-12-11,20,563e6_00019,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/network_563e6_00019.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/grureservoir11_b_2020-12-11/progress_563e6_00019.csv,2021-11-10_23-27-14,1,B_PC1by75_NMB160_28-02-20,B_PC1by75_NMB160_28-02-20,Adam,0.1,GRU,11,True
