,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
38,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00003_decoder.pkl,0.730328579371161,0.8554331265005755
39,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00003_decoder.pkl,0.8576886430939175,0.9263891967606355
40,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00003_decoder.pkl,0.9797224299773803,0.989875604089562
41,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00003_decoder.pkl,0.8320357691733427,0.9122767257134863
42,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00003_decoder.pkl,0.8859656574366089,0.9413366632945476
43,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00003_decoder.pkl,0.9804207106933857,0.9902333959235731
44,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00003_decoder.pkl,0.8545151436853514,0.9244872769975372
45,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,output,io_confidence,io_confidence_output_7e9d1_00003_decoder.pkl,-0.004290530458278097,0.035707746631632974
46,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,output,io_evidence,io_evidence_output_7e9d1_00003_decoder.pkl,0.9453608681338372,0.9723056328430018
47,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00003,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00003_decoder.pkl,-0.0011108113299596045,0.028562628351776337
48,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00004_decoder.pkl,0.6098429200953286,0.781465068899474
49,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00004_decoder.pkl,0.9748721548502616,0.9873699347282142
50,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00004_decoder.pkl,0.5903788691594347,0.7683783149041217
51,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00004_decoder.pkl,0.7808694295287695,0.8842064178079296
52,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00004_decoder.pkl,0.9762885977268827,0.9880785893535197
53,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00004_decoder.pkl,0.7724427962769786,0.8789260613293456
54,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00004_decoder.pkl,0.8470172626396005,0.920349542268842
55,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00004_decoder.pkl,0.9784544200217455,0.989173488032962
56,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00004_decoder.pkl,0.831779865900053,0.9120518824527349
57,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,output,io_confidence,io_confidence_output_7e9d1_00004_decoder.pkl,-0.005362288239056046,-0.008842302413040007
58,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,output,io_evidence,io_evidence_output_7e9d1_00004_decoder.pkl,0.9427867414703713,0.9709881400727078
59,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00004,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00004_decoder.pkl,-0.0018156035447891572,0.0012486492696098493
60,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00005_decoder.pkl,0.7054360997405233,0.8444433745584441
61,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00005_decoder.pkl,0.9768681622636974,0.9883777715249739
62,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00005_decoder.pkl,0.6585827887736935,0.8141360862532503
63,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00005_decoder.pkl,0.7935613600331368,0.8910826413650398
64,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00005_decoder.pkl,0.9776677851277301,0.9888271234612483
65,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00005_decoder.pkl,0.8026787221082581,0.895997247239723
