,data_dir,hyperparameter_keys,hyperparameter_values,n_trials,did_all_trial_complete,mean_loss,min_loss
24,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.042305237533180357, 1.0, 0.021739130434782608)",10,True,0.5416205704212189,0.5410111546516418
25,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0980741228990047, 0.7724301570181931, 0.030842615530058976)",10,True,0.5448490381240845,0.5417993664741516
26,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.09933940306516521, 0.053678573217590585, 0.06418636542684994)",10,True,0.5552999258041382,0.5411002635955809
27,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.017321250555506672, 1.0, 0.3333333333333333)",10,True,0.5417518019676208,0.5414057374000549
28,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.016977630429240415, 1.0, 0.08785828521630899)",10,True,0.5417618691921234,0.5412318110466003
29,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.05519326346081447, 0.12515927635515706, 0.07045213250159914)",10,True,0.5423988401889801,0.5415003895759583
30,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.006014458808993631, 0.2844724931496043, 0.06690721295757261)",10,True,0.5445782899856567,0.5438857674598694
31,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.019446311271112574, 1.0, 0.021739130434782608)",10,True,0.5417044997215271,0.5413768291473389
32,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.027665462362856198, 0.021739130434782608, 0.3333333333333333)",10,True,0.542834895849228,0.5420234203338623
33,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03936051352760933, 0.5198914583315886, 0.2093390531905016)",10,True,0.5418605864048004,0.5411884188652039
34,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 1.0, 0.3333333333333333)",10,True,0.6032377064228058,0.5713123083114624
35,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 1.0, 0.08226189118626001)",10,True,0.54186851978302,0.5413115620613098
36,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0008312714663535041, 0.021739130434782608, 0.021739130434782608)",10,True,0.5520275354385376,0.551723301410675
37,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.037605263342094, 1.0, 0.06637047722608347)",10,True,0.5418038249015809,0.5411750078201294
38,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0018632798781393586, 1.0, 0.021739130434782608)",10,True,0.548341304063797,0.5477670431137085
