,data_dir,hyperparameter_keys,hyperparameter_values,did_trial_complete,validation_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009573664449139236, 0.021739130434782608, 0.08695367730017077)",True,0.5545773506164551
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.003870329886806855, 1.0, 0.021739130434782608)",True,0.55134516954422
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0004549869089447034, 1.0, 0.05094980086697362)",True,0.5585868954658508
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.007657866455453879, 1.0, 0.07500878323576148)",True,0.5498311519622803
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009594097909014864, 0.021739130434782608, 0.08653985646038179)",True,0.5534190535545349
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.006730881399191699, 1.0, 0.021739130434782608)",True,0.5560647249221802
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.06567247264241928, 0.42807017195662456, 0.15350516757253993)",True,0.566991925239563
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.003870329886806855, 1.0, 0.021739130434782608)",True,0.5523080825805664
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.003875780364627714, 1.0, 0.021739130434782608)",True,0.5525471568107605
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009573664449139236, 0.021739130434782608, 0.08695367730017077)",True,0.5527089834213257
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025601918563697867, 0.031013261399241005, 0.0894505021237344)",True,0.563674807548523
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0021397285495674176, 0.05235684622326474, 0.0935110311493796)",True,0.5535069108009338
12,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.00039142872568407417, 0.06589100344719315, 0.03204387281102389)",True,0.5542728304862976
13,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 0.04810769659890913, 0.02317347143896308)",True,0.6587360501289368
14,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 1.0, 0.078566177364291)",True,0.6229055523872375
15,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 0.021739130434782608, 0.3333333333333333)",True,0.7392854690551758
16,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03936051352760933, 0.5198914583315886, 0.2093390531905016)",True,0.5623747110366821
17,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0014579150644317594, 0.28240191425891714, 0.2795448590737532)",True,0.6506540179252625
18,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0004549869089447034, 1.0, 0.05094980086697362)",True,0.5580762028694153
