,30
Unnamed: 0,30
data_dir,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman45_b_20-12-10
hyperparameter_keys,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')"
hyperparameter_values,"(0.007580780764384011, 1.0, 0.07550490354758074)"
n_trials,10
did_all_trial_complete,True
mean_loss,0.5499102115631104
min_loss,0.547685444355011
