,data_dir,hyperparameter_keys,hyperparameter_values,n_trials,did_all_trial_complete,mean_loss,min_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.002352959348061621, 0.11308098531551579, 0.7921077366395927, 1.0)",10,True,0.5571029782295227,0.5515060424804688
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0140576118573469, 0.4699303505529185, 0.031013261399241005, 1.0)",10,True,0.5471494257450104,0.5464825034141539
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.02655161178753221, 1.0, 0.021739130434782608, 1.0)",10,True,0.5470194518566132,0.5461224913597107
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.02035265721887447, 0.021739130434782608, 0.021739130434782608, 0.0)",20,True,0.5492546111345291,0.5487020015716553
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.06181473050452148, 0.021739130434782608, 0.021739130434782608, 1.0)",20,True,0.5479467272758484,0.5469211339950562
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0054797351149632224, 0.021739130434782608, 0.021739130434782608, 1.0)",20,True,0.547792649269104,0.5473074913024902
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.022384294865121487, 0.10548588671257726, 0.024777688204973593, 1.0)",10,True,0.5473281025886536,0.5467971563339233
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.00941283699615248, 1.0, 1.0, 1.0)",10,True,0.5488849520683289,0.5471025109291077
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0001505669329486172, 0.28324869543836306, 0.21055545796285424, 1.0)",10,True,0.6812779605388641,0.6312634944915771
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.01037191614178601, 0.021739130434782608, 0.021739130434782608, 1.0)",20,True,0.5475440084934234,0.5469155311584473
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.004167200784232157, 1.0, 1.0, 1.0)",20,True,0.5505374014377594,0.5483590364456177
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.1, 0.021739130434782608, 1.0, 1.0)",20,True,0.5478719800710679,0.5473313927650452
