,data_dir,hyperparameter_keys,hyperparameter_values,did_trial_complete,validation_loss
40,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04916022260806222, 1.0, 0.021739130434782608, 0.0)",True,0.590868353843689
41,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.1, 1.0, 0.021739130434782608, 0.0)",True,0.5915437936782837
42,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0001505669329486172, 0.28324869543836306, 0.21055545796285424, 1.0)",True,0.6966659426689148
43,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.06095051851015027, 1.0, 0.021739130434782608, 0.0)",True,0.5947684645652771
44,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.032468502004185315, 1.0, 0.021739130434782608, 0.0)",True,0.5702120661735535
45,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04067837353568409, 1.0, 1.0, 1.0)",True,0.5909836292266846
46,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.1, 1.0, 0.021739130434782608, 0.0)",True,0.5847491025924683
47,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0980741228990047, 0.7724301570181931, 0.035504393441440664, 1.0)",True,0.5868255496025085
48,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.039962468120396964, 1.0, 0.021739130434782608, 0.0)",True,0.5749412178993225
49,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.030843621779601704, 1.0, 1.0, 0.0)",True,0.5927826166152954
50,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.031372724565261995, 1.0, 0.021739130434782608, 0.0)",True,0.5918704867362976
51,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.031564802398542986, 1.0, 0.021739130434782608, 0.0)",True,0.5911773443222046
52,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.031800619892062294, 1.0, 0.021739130434782608, 0.0)",True,0.5913782119750977
53,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.031564802398542986, 1.0, 0.021739130434782608, 0.0)",True,0.5788097977638245
54,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.035296727191184, 1.0, 0.021739130434782608, 0.0)",True,0.5921428799629211
55,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.06001231749125479, 1.0, 0.021739130434782608, 0.0)",False,0.6868404150009155
56,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.035296727191184, 1.0, 0.021739130434782608, 0.0)",True,0.5801374912261963
57,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.03421625131889288, 1.0, 1.0, 0.0)",True,0.591640830039978
58,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04916022260806222, 1.0, 0.021739130434782608, 0.0)",True,0.5646060109138489
59,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.004789054720395264, 1.0, 0.021739130434782608, 0.0)",True,0.5840352177619934
60,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.0021397285495674176, 0.05235684622326474, 0.1682066187343372, 1.0)",True,0.6082224845886229
61,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.004789054720395264, 1.0, 0.021739130434782608, 0.0)",True,0.5928062796592712
62,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.032468502004185315, 1.0, 0.021739130434782608, 0.0)",True,0.591275691986084
63,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.050206245632932786, 0.021739130434782608, 1.0, 1.0)",True,0.5909662842750549
64,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04208030365645469, 1.0, 0.021739130434782608, 1.0)",True,0.5925171375274658
65,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.031372724565261995, 1.0, 0.021739130434782608, 0.0)",True,0.5911654233932495
66,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.039962468120396964, 1.0, 0.021739130434782608, 0.0)",True,0.5912582874298096
67,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.032468502004185315, 1.0, 0.021739130434782608, 0.0)",True,0.5912671685218811
68,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04899531751899891, 1.0, 0.021739130434782608, 0.0)",True,0.5793284773826599
69,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04916761461234386, 1.0, 0.021739130434782608, 1.0)",True,0.5930728316307068
70,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.06095051851015027, 1.0, 0.021739130434782608, 0.0)",True,0.5749455094337463
71,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.05737498670412243, 1.0, 0.021739130434782608, 0.0)",True,0.593788206577301
72,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.002352959348061621, 0.11308098531551579, 0.7921077366395927, 1.0)",True,0.6001731157302856
73,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04916761461234386, 1.0, 0.021739130434782608, 1.0)",True,0.5921890139579773
74,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.04051433094158505, 1.0, 1.0, 1.0)",True,0.592635989189148
75,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grudiag3_mi_20-12-12,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std', 'init_diagonal_mean')","(0.033498984937003345, 1.0, 0.021739130434782608, 0.0)",True,0.5768784284591675
