,data_dir,hyperparameter_keys,hyperparameter_values,n_trials,did_all_trial_complete,mean_loss,min_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 1.0, 0.021739130434782608)",10,False,0.6653872907161713,0.5372583866119385
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03458858137056756, 0.07213402434075626, 0.09102604065102803)",10,True,0.5358170628547668,0.5352743864059448
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.028748610038406043, 1.0, 0.06647660488343635)",20,True,0.5356521219015121,0.5348520874977112
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025012290907241795, 0.1149212760528974, 0.3333333333333333)",10,True,0.5365695536136628,0.5355715155601501
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 0.021739130434782608, 0.021739130434782608)",20,True,0.6204543173313141,0.6033110022544861
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025191566425657702, 0.24334268493028968, 0.021739130434782608)",10,True,0.5360294640064239,0.5351022481918335
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.026040486212211444, 0.5069393319545691, 0.3333333333333333)",20,True,0.5363648653030395,0.5353005528450012
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.007139530359753926, 1.0, 0.3333333333333333)",20,True,0.5366377413272858,0.5356494784355164
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0021397285495674176, 0.05235684622326474, 0.0935110311493796)",10,True,0.5753690004348755,0.5721909403800964
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.006014458808993631, 0.2844724931496043, 0.06690721295757261)",10,True,0.5370429456233978,0.5366752147674559
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0006594014877215836, 0.027274026947300866, 0.13559533191273515)",10,True,0.5837745308876038,0.5813575387001038
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.01230119046958422, 0.46108772927481845, 0.021739130434782608)",10,True,0.5361669421195984,0.5350244641304016
12,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03936051352760933, 0.5198914583315886, 0.2093390531905016)",10,True,0.5362332999706269,0.5352974534034729
13,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.01716578687633431, 1.0, 0.021739130434782608)",20,True,0.5355118364095688,0.5348036885261536
14,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025601918563697867, 0.031013261399241005, 0.0894505021237344)",10,True,0.5362820327281952,0.5351532697677612
15,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 1.0, 0.3333333333333333)",10,True,0.5907264649868011,0.5781453251838684
16,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.014227599483758964, 0.04743855920165619, 0.021739130434782608)",10,True,0.53699871301651,0.5356593728065491
17,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_gru45_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.004617577457007908, 0.5928982554338845, 0.021739130434782608)",20,True,0.5372708976268769,0.5364720821380615
