,data_dir,hyperparameter_keys,hyperparameter_values,did_trial_complete,validation_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 2.0, 0.021739130434782608)",True,0.5704494118690491
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 0.45704083336878804, 2.0)",True,0.6242505311965942
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 2.0, 0.11316964973556458)",True,0.5592907667160034
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.022447462983262063, 2.0, 0.21531806157069058)",True,0.5613511800765991
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 2.0, 0.021739130434782608)",True,0.6694245338439941
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.06347716070850809, 2.0, 0.3920470960571995)",True,0.5580629706382751
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03458858137056756, 0.08962824393964541, 0.232993314160005)",True,0.5862752795219421
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0014579150644317594, 0.4492429628104858, 1.494315865813706)",True,0.694588303565979
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.037584539785304114, 2.0, 0.0612206758935981)",True,0.5756051540374756
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 2.0, 0.2969546660075136)",True,0.5600708723068237
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.033094737882580993, 0.773364848995791, 0.38364047627846165)",True,0.5621224045753479
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_grureservoir11_b_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 2.0, 0.28012847207476366)",True,0.5622857809066772
