,data_dir,hyperparameter_keys,hyperparameter_values,n_trials,did_all_trial_complete,mean_loss,min_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.1, 0.021739130434782608, 0.49999999999999994)",30,True,0.6275959511597952,0.570814311504364
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025131563631411016, 1.0, 0.021739130434782608)",20,True,0.5525288105010986,0.5490712523460388
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0006594014877215836, 0.027274026947300866, 0.1779585528012967)",10,True,0.5896338939666748,0.5856057405471802
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03485526492777216, 0.021739130434782608, 0.021739130434782608)",20,True,0.5566413164138794,0.5518956184387207
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.038108831902942876, 0.021739130434782608, 0.06323086203246037)",10,True,0.5553504884243011,0.5502167344093323
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0021397285495674176, 0.05235684622326474, 0.11613642793284175)",10,True,0.5835167527198791,0.5826922655105591
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.06567247264241928, 0.42807017195662456, 0.20521029735668456)",10,True,0.5759723246097564,0.5544200539588928
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03727026709973901, 1.0, 0.060607056413834216)",20,True,0.5539681404829025,0.5491779446601868
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.041762642808952796, 1.0, 0.08115233666429021)",10,True,0.5554157733917237,0.5503847002983093
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025015781676027464, 1.0, 0.021739130434782608)",10,True,0.553207916021347,0.5480049252510071
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0980741228990047, 0.7724301570181931, 0.03248723840933312)",10,True,0.6259247958660126,0.563669741153717
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0013260655344317764, 1.0, 0.021739130434782608)",10,True,0.5822546064853669,0.5785191655158997
12,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0045099964791080836, 0.021739130434782608, 0.021739130434782608)",10,True,0.5837111353874207,0.5810967087745667
13,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03971834320625521, 1.0, 0.06793665786574671)",10,True,0.5542916238307953,0.5487545132637024
14,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.04320360263656638, 1.0, 0.021739130434782608)",10,True,0.5564671695232392,0.5488516092300415
15,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03230728463982874, 0.021739130434782608, 0.021739130434782608)",10,True,0.5565182209014893,0.5498133897781372
16,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.006014458808993631, 0.2844724931496043, 0.07906516573740958)",10,True,0.5782769918441772,0.5743020176887512
17,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.030191985935991247, 1.0, 0.04431513030370537)",30,True,0.5548903127511342,0.5466701388359071
18,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.04291489173308361, 1.0, 0.021739130434782608)",10,True,0.555890554189682,0.5492400527000427
19,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0316867480856465, 1.0, 0.04561421681259221)",20,True,0.5519962847232819,0.5476263761520386
20,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025210265348164635, 1.0, 0.021739130434782608)",10,True,0.5536604404449463,0.5475804209709167
21,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 1.0, 0.15992852639402855)",10,True,0.6659270405769349,0.6363143920898438
22,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025601918563697867, 0.031013261399241005, 0.11036336087959149)",10,True,0.5566748261451722,0.5537693500518799
23,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.028127420434895984, 1.0, 0.021739130434782608)",10,True,0.5549550831317902,0.55020672082901
24,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.016533022972409037, 1.0, 0.021739130434782608)",20,True,0.5573019504547119,0.5483358502387999
25,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.02354483887857155, 1.0, 0.021739130434782608)",10,True,0.5540255844593048,0.5491533279418945
26,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03936051352760933, 0.5198914583315886, 0.2930462415014981)",10,True,0.5555039942264557,0.5502178072929382
27,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.032753420048128715, 1.0, 0.04807174429311094)",10,True,0.5530637741088867,0.5487410426139832
28,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03882803934933821, 0.021739130434782608, 0.06526817137031746)",10,True,0.5558286368846893,0.550283670425415
29,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03829678227965337, 1.0, 0.06320114379872707)",10,True,0.5545424401760102,0.5493655800819397
30,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0014579150644317594, 0.28240191425891714, 0.4084997195570967)",10,True,0.5970283806324005,0.5833252668380737
31,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.09933940306516521, 0.053678573217590585, 0.07538365385060256)",10,True,0.6151549696922303,0.5569771528244019
32,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.027337091797823766, 1.0, 0.021739130434782608)",10,True,0.552402275800705,0.5480043292045593
33,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.027292855713608354, 1.0, 0.021739130434782608)",10,True,0.5570343613624573,0.5485919117927551
34,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03458858137056756, 0.07213402434075626, 0.11259886129372126)",10,True,0.5544766962528229,0.5494267344474792
35,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.011875369706378237, 0.021739130434782608, 0.021739130434782608)",10,True,0.5771827757358551,0.5622398257255554
36,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.023666310899134527, 1.0, 0.021739130434782608)",10,True,0.5530145525932312,0.5504543781280518
37,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03711764190266006, 1.0, 0.49999999999999994)",10,True,0.5700228750705719,0.5505116581916809
38,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.02227951086685425, 0.021739130434782608, 0.49999999999999994)",10,True,0.6108277678489685,0.5662031173706055
39,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.030207224953687, 1.0, 0.021739130434782608)",10,True,0.5566304922103882,0.5508427023887634
40,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0013387772543931482, 1.0, 0.021739130434782608)",10,True,0.581214302778244,0.5770493745803833
41,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0390218693634891, 1.0, 0.057800191885333634)",10,True,0.5554235816001892,0.5479061603546143
42,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.025532117552494633, 0.021739130434782608, 0.021739130434782608)",10,True,0.557954478263855,0.5537453889846802
43,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.05519326346081447, 0.12515927635515706, 0.08389506139169939)",10,True,0.556327086687088,0.5501008629798889
44,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.00039142872568407417, 0.06589100344719315, 0.03394463263182577)",10,True,0.5973697662353515,0.5928125977516174
45,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.02062374440088232, 0.021739130434782608, 0.49999999999999994)",10,True,0.583760005235672,0.5691099762916565
46,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.038561179357990825, 1.0, 0.062044864616548435)",10,True,0.5553835391998291,0.5492730140686035
47,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.004598074247161144, 0.021739130434782608, 0.021739130434782608)",10,True,0.5829713940620422,0.5799533724784851
48,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.03670048938382906, 1.0, 0.0687949513765321)",10,True,0.5587896466255188,0.5498148798942566
49,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.01191554261722912, 0.021739130434782608, 0.021739130434782608)",10,True,0.5763239681720733,0.5673628449440002
50,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman11_mi_20-12-10,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0001, 1.0, 0.14623236855066862)",10,True,0.6769646465778351,0.6287686228752136
