,data_dir,hyperparameter_keys,hyperparameter_values,n_trials,did_all_trial_complete,mean_loss,min_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",10,True,0.540410989522934,0.5390294790267944
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",10,True,0.5754967451095581,0.5674211978912354
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",10,True,0.6708973050117493,0.6526955962181091
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(2.9660464899938832e-05, 1.0, 0.02068381649614274)",10,True,0.5461159825325013,0.5445745587348938
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(5.967899243836779e-05, 1.0, 0.03412223639483692)",10,True,0.5399747490882874,0.5386366248130798
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0007431528396574379, 1.0, 0.047158713295224294)",10,True,0.5557331025600434,0.542915403842926
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.2320133971796074e-05, 1.0, 0.026150343523291167)",10,True,0.5428127408027649,0.541273295879364
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(7.707362534461021e-05, 1.0, 0.015230561578029348)",10,True,0.5442798495292663,0.5432199835777283
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.00011717307244555815, 1.0, 0.053383139574646965)",10,True,0.6006981432437897,0.5884941220283508
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(8.211256449180222e-05, 1.0, 0.022018330339225328)",10,True,0.5428492665290833,0.5407743453979492
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0007555367242122379, 1.0, 0.041639397695864194)",10,True,0.5420667946338653,0.5402822494506836
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.00027035912483147406, 1.0, 0.04354102576171758)",10,True,0.542215085029602,0.5395287871360779
12,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.533209908587925e-05, 1.0, 0.025845638144986964)",10,True,0.5477953612804413,0.5459726452827454
13,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.000537081884337239, 1.0, 0.04569844843178242)",10,True,0.5449282467365265,0.5398667454719543
