,data_dir,hyperparameter_keys,hyperparameter_values,did_trial_complete,validation_loss
0,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5408549308776855
1,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5401950478553772
2,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5390294790267944
3,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5402008295059204
4,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5408923625946045
5,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5417730212211609
6,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5395759344100952
7,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.540749192237854
8,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5402279496192932
9,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(4.000000000000001e-05, 1.0, 0.03615583487011947)",True,0.5406111478805542
10,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5839681625366211
11,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5746376514434814
12,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5674211978912354
13,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5693765878677368
14,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5719764828681946
15,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5754475593566895
16,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5790340900421143
17,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.58059161901474
18,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5734182596206665
19,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(0.0009871192514273254, 1.0, 0.055233653015718996)",True,0.5790958404541016
20,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6782711744308472
21,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6656662225723267
22,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6664378046989441
23,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6526955962181091
24,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.662142813205719
25,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6634761095046997
26,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6934072971343994
27,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.669146716594696
28,ray_data/skopt-ucb_adamlr-initwihstd-initwhhstd_elman1000_mi_21-09-27,"('optimizer.lr', 'initialization.weight.input_to_hidden.std', 'initialization.weight.hidden_to_hidden.std')","(1.804051353503199e-05, 1.0, 0.062390200695722264)",True,0.6846425533294678
